AddressInfo.Title,AddressInfo.Latitude,AddressInfo.Longitude,State,City,Max_Power_KW
Chennai Ananda Bhavan,10.51275970432485,76.25891674593504,Kerala,Thrissur,60.0
Hilite Mall,10.49548871358526,76.25680252890044,Kerala,Thrissur,120.0
Illam Chacka,8.491842863574092,76.9201682,Kerala,Thriuvananthapuram,80.0
"Kaveri Garage, Tiruchirapalli",10.85843,78.71129,Tamil Nadu,Tiruchirappalli,50.0
Bharat Petroleum COCO Pump Thirupuvanam,9.81293,78.26301,Tamil Nadu,Tiruppuvanam,30.0
BP Angadi | EVOK | Tirur,10.88631362374086,75.93057433099898,Kerala,Tirur,30.0
AAK Mall,10.918580614575076,75.91779832596808,Kerala,Tirur,30.0
Tirur KSEB EVCS - ChargeMOD,10.916247276818709,75.91828654,Kerala,Tirur,30.0
"Sree Auto, Tumkur",13.34529,77.08027,Karnataka,Tumakuru,30.0
Burger King,12.960134461557354,76.33023905539169,Karnataka,Udayapura,120.0
Hotel Sharadha International,13.34939,74.73729,Karnataka,Udupi,30.0
Paradise Isle Beach Resort,13.36063,74.69908,Karnataka,Udupi,7.0
Malpe Fish Trade Center,13.35205,74.70382,Karnataka,Udupi,60.0
Kaustubha Residency,13.29373,74.74513,Karnataka,Udupi,30.0
Ecozone EVCS | Ulliyeri,11.446514859247143,75.77262022445586,Kerala,Ulliyeri,30.0
"Cafe Udupi Ruchi, Ulundurpet",11.71937,79.33668,Tamil Nadu,Ulundurpet,30.0
Hotel Poorvi,15.638844102151054,76.22021126845289,Karnataka,Uppaldinni,60.0
Highway Star Mall,13.13885,78.20935,Karnataka,Vadagur,120.0
ANERT EESL - Aahar Restaurant Vadakara,11.586364891391128,75.59322033744107,Kerala,Vadakara,60.0
Jeevz - GO EC,10.593239028175065,76.48253527396616,Kerala,Vadakkencherry,25.0
Amigo EV Charge Hub | Marygiri | Vadakkenchery,10.584055517894868,76.43581742,Kerala,Vadakkenchery,30.0
Vadakkenchery KSEB EVCS - ChargeMOD,10.59723817456826,76.47984937,Kerala,Vadakkenchery,30.0
Sree Sankara EVCS - GO EC,10.487291202025474,76.07083611597062,Kerala,Vadanappalli,60.0
Green Drive EV Super Charging Station,10.494542466430332,76.06584744162075,Kerala,Vadanappilly,60.0
Regenta Fairlark,22.28764514676448,73.13222578916577,Gujarat,Vadodara,60.0
Regenta Fairlark Jio,22.28852323216184,73.13209856350943,Gujarat,Vadodara,60.0
Flash Charge EVCS | Vagamon,9.688898073953794,76.90444842810166,Kerala,Vagamon,20.0
EQ Vagamon EV Port - ChargeMOD,9.684303987,76.89548263873428,Kerala,Vagamon,30.0
Gilgal EVCS | Fill Nxt | Valakom,8.962957682899102,76.83555763990444,Kerala,Valakom,30.0
IOCL Sigma Enterprises Charging Station - Tata Power,10.897914194795774,76.06100966592317,Kerala,Valanchery,30.0
Green Zone EVCS - GO EC,10.873413080879716,76.06245822988649,Kerala,Valanchery,60.0
Valappad KSEB EVCS - ChargeMOD,10.401732210974814,76.11933511778938,Kerala,Valappad,30.0
Keerthi Residency,9.35021,78.88531,Tamil Nadu,Vani,7.4
7 Star Green Veg Restaurant,12.64682,78.58269,Tamil Nadu,Vaniyambadi,60.0
Gopika EV Charging Station - GO EC,10.087291499865684,76.26789062743649,Kerala,Varappuzha,25.0
Power Up EVCS - GO EC,8.74908605,76.70581858621796,Kerala,Varkala,25.0
KVE Charge - Charge-Zone,8.737548356185883,76.70789801259406,Kerala,Varkkala,30.0
Mountainpass Residency - ChargeMOD,11.386628059572274,76.35472249074127,Kerala,Vazhikadavu,30.0
Pearl Garden Resort,8.53918,78.11771,Tamil Nadu,Veerapandianpattinam,24.0
Golden Sand,10.68292,79.8478,Tamil Nadu,Velankanni,24.0
Velanthavalam,10.809362994233211,76.84632159,Kerala,Vellamthavalam,30.0
RB Business Centre,12.86196,79.13251,Tamil Nadu,Vellore,30.0
Regency Sameera Vellore by GRT Hotels,12.93209,79.13843,Tamil Nadu,Vellore,24.0
EQ TP Power | Vellur,12.149897992825927,75.21263664,Kerala,Vellur,30.0
Kairali EVCS | Vengalam,11.364746011174972,75.73944992877182,Kerala,Vengalam,60.0
Green Drive EVCS - ChargeMOD,11.034502393123477,76.26188661,Kerala,Vengoor,30.0
Jayalakshmi Silks EVCS | CAPGO | Vennala,10.003945576726636,76.3133535,Kerala,Vennala,60.0
HIQ Highway Market - GO EC,11.021175494360463,75.94812608969005,Kerala,Venniyour,30.0
Hotel Sri Anandhas,11.59206,79.15621,Tamil Nadu,Veppur,50.0
Bijjargi Motors,16.849167933158057,75.73497557870112,Karnataka,Vijayapura,30.0
S-Hyper Mart,16.81325,75.7416,Karnataka,Vijayapura,60.0
Club Mahindra Resort - Virajpet,12.20992,75.73586,Karnataka,Virajpet,22.0
Hotel Arun Cafe,10.6244,78.56317,Tamil Nadu,Viralimalai,24.0
Vythiri KSEB EVCS - ChargeMOD,11.545753724925504,76.03937192662642,Kerala,Vythiri,30.0
Sunvolt DLF Riverside | Vyttila,9.95922402244898,76.31419020501517,Kerala,Vyttila,30.0
Evee Buddy - Memaid EVCS - ChargeMOD,9.971684804361004,76.32415963358551,Kerala,Vyttila,30.0
Broad Bean Hotel (EVOK) - ChargeMOD,9.962667763402436,76.31821354245426,Kerala,Vyttila,60.0
Vyttila KSEB EVCS - ChargeMOD,9.962901962801451,76.31922070618452,Kerala,Vyttila,30.0
SR Power Hub - ChargeMOD,10.6444113065335,76.23665238,Kerala,Wadakkanchery,60.0
Ahalia Walayar - GO EC,10.826593048149787,76.82605307444436,Kerala,Walayar,60.0
Travlounge - Palakkad,10.82633,76.82033,Kerala,Walayar,30.0
Moto Town Auto Hub - Tata Power,11.223249596398574,76.21691525,Kerala,Wandoor,30.0
IOCL Aaditya Petroleum Naduvath Charging Station - Tata Power,11.211054369500443,76.22468507295008,Kerala,Wandoor,30.0
Wellington Gymkhana Club,11.36142,76.79607,Tamil Nadu,Wellington,22.0
SLV Hotel & Family Restaurant,16.749470877729507,77.13011819812817,Karnataka,Yadgir,30.0
Tata Power Yamuna Expressway Mathura Exit LHS,27.55039596637711,77.75506264207092,Uttar Pradesh,Yamuna Expressway,120.0
Tata PowerYamuna Expressway Mathura RHS,27.61204701128193,77.74185073192439,Uttar Pradesh,Yamuna Expressway,120.0
HR Motel,15.9663,75.01014,Karnataka,Yaragatti,60.0
TSS Super market,14.96012,74.71765,Karnataka,Yellapur,30.0
USHA KIRAN SERVICE STATION,15.7612,77.46571,Andhra Pradesh,Yemmiganur,30.0
